Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Williamson, TN",47187,0,20133,0,0,0,20873,0,0,0,21984,0,0,0,21925,0,0,0,23439,0,0,0,24090,0,0,0,25659,0,0,0,27705,0,0,0,29702,0,0,0,31688,0,0
"Wilson, TN",47189,0,14142,0,0,0,14335,0,0,0,14435,0,0,0,14656,0,0,0,11430,0,0,0,14539,0,0,0,15549,0,0,0,16162,0,0,0,16894,0,0,0,18093,0,0
TEXAS,48000,0,3828975,0,0,0,3891877,0,0,0,3945367,0,0,0,3991783,0,0,0,4059619,0,0,0,4163447,0,0,0,4331751,0,0,0,4405215,0,0,0,4525394,0,0,0,4599509,0,0
"Anderson, TX",48001,0,8808,0,0,0,8868,0,0,0,8819,0,0,0,8567,0,0,0,8491,0,0,0,8457,0,0,0,8318,0,0,0,8419,0,0,0,8567,0,0,0,8604,0,0
"Andrews, TX",48003,0,3574,0,0,0,3568,0,0,0,3468,0,0,0,3210,0,0,0,3166,0,0,0,3094,0,0,0,2966,0,0,0,2861,0,0,0,2901,0,0,0,2975,0,0
"Angelina, TX",48005,0,15825,0,0,0,15970,0,0,0,15977,0,0,0,16012,0,0,0,16131,0,0,0,16208,0,0,0,16540,0,0,0,16819,0,0,0,17053,0,0,0,17035,0,0
"Aransas, TX",48007,0,3419,0,0,0,3530,0,0,0,3468,0,0,0,3480,0,0,0,3360,0,0,0,3345,0,0,0,3343,0,0,0,3350,0,0,0,3338,0,0,0,3245,0,0
"Archer, TX",48009,0,2023,0,0,0,2076,0,0,0,2043,0,0,0,2049,0,0,0,2012,0,0,0,1968,0,0,0,1930,0,0,0,1982,0,0,0,1895,0,0,0,1839,0,0
"Armstrong, TX",48011,0,424,0,0,0,408,0,0,0,387,0,0,0,420,0,0,0,394,0,0,0,366,0,0,0,374,0,0,0,373,0,0,0,372,0,0,0,351,0,0
"Atascosa, TX",48013,0,8103,0,0,0,8100,0,0,0,8205,0,0,0,8240,0,0,0,8342,0,0,0,8359,0,0,0,8507,0,0,0,8569,0,0,0,8564,0,0,0,8550,0,0
"Austin, TX",48015,0,5241,0,0,0,5214,0,0,0,5228,0,0,0,5344,0,0,0,5398,0,0,0,5280,0,0,0,5384,0,0,0,5546,0,0,0,5620,0,0,0,5613,0,0
"Bailey, TX",48017,0,1614,0,0,0,1561,0,0,0,1492,0,0,0,1523,0,0,0,1515,0,0,0,1487,0,0,0,1485,0,0,0,1538,0,0,0,1515,0,0,0,1497,0,0
"Bandera, TX",48019,0,2497,0,0,0,2683,0,0,0,2795,0,0,0,2869,0,0,0,2925,0,0,0,3026,0,0,0,3008,0,0,0,2991,0,0,0,2870,0,0,0,2886,0,0
"Bastrop, TX",48021,0,9921,0,0,0,10272,0,0,0,10453,0,0,0,10827,0,0,0,11434,0,0,0,11811,0,0,0,12792,0,0,0,13079,0,0,0,13416,0,0,0,13753,0,0
"Baylor, TX",48023,0,806,0,0,0,777,0,0,0,751,0,0,0,736,0,0,0,726,0,0,0,677,0,0,0,652,0,0,0,620,0,0,0,604,0,0,0,630,0,0
"Bee, TX",48025,0,5699,0,0,0,5676,0,0,0,5450,0,0,0,5356,0,0,0,5152,0,0,0,5248,0,0,0,5229,0,0,0,5192,0,0,0,5235,0,0,0,5255,0,0
"Bell, TX",48027,0,48321,0,0,0,48795,0,0,0,48878,0,0,0,49597,0,0,0,50018,0,0,0,51250,0,0,0,53578,0,0,0,54254,0,0,0,56005,0,0,0,58738,0,0
"Bexar, TX",48029,0,250539,0,0,0,253898,0,0,0,255330,0,0,0,257896,0,0,0,262236,0,0,0,269646,0,0,0,280393,0,0,0,285329,0,0,0,293720,0,0,0,300788,0,0
"Blanco, TX",48031,0,1546,0,0,0,1563,0,0,0,1546,0,0,0,1586,0,0,0,1555,0,0,0,1549,0,0,0,1615,0,0,0,1669,0,0,0,1675,0,0,0,1685,0,0
"Borden, TX",48033,0,208,0,0,0,193,0,0,0,207,0,0,0,182,0,0,0,149,0,0,0,166,0,0,0,160,0,0,0,168,0,0,0,155,0,0,0,144,0,0
"Bosque, TX",48035,0,3241,0,0,0,3198,0,0,0,3159,0,0,0,3195,0,0,0,3198,0,0,0,3218,0,0,0,3252,0,0,0,3340,0,0,0,3287,0,0,0,2657,0,0
"Bowie, TX",48037,0,16434,0,0,0,16494,0,0,0,16517,0,0,0,16447,0,0,0,16330,0,0,0,16237,0,0,0,16608,0,0,0,16966,0,0,0,17225,0,0,0,17218,0,0
"Brazoria, TX",48039,0,46422,0,0,0,46852,0,0,0,47399,0,0,0,47597,0,0,0,47681,0,0,0,48628,0,0,0,51045,0,0,0,52598,0,0,0,54578,0,0,0,56226,0,0
"Brazos, TX",48041,0,20127,0,0,0,20714,0,0,0,20858,0,0,0,20875,0,0,0,21056,0,0,0,21682,0,0,0,22347,0,0,0,22861,0,0,0,23811,0,0,0,24038,0,0
"Brewster, TX",48043,0,1566,0,0,0,1594,0,0,0,1572,0,0,0,1517,0,0,0,1471,0,0,0,1437,0,0,0,1419,0,0,0,1307,0,0,0,1280,0,0,0,1228,0,0
"Briscoe, TX",48045,0,288,0,0,0,291,0,0,0,274,0,0,0,259,0,0,0,256,0,0,0,250,0,0,0,234,0,0,0,208,0,0,0,224,0,0,0,206,0,0
"Brooks, TX",48047,0,1875,0,0,0,1966,0,0,0,1969,0,0,0,1869,0,0,0,1858,0,0,0,1823,0,0,0,1700,0,0,0,1706,0,0,0,1699,0,0,0,1740,0,0
"Brown, TX",48049,0,7244,0,0,0,7306,0,0,0,7212,0,0,0,7265,0,0,0,7229,0,0,0,7633,0,0,0,7400,0,0,0,7397,0,0,0,7359,0,0,0,7412,0,0
"Burleson, TX",48051,0,3286,0,0,0,3328,0,0,0,3238,0,0,0,3259,0,0,0,3213,0,0,0,3215,0,0,0,3101,0,0,0,3117,0,0,0,3033,0,0,0,2904,0,0
"Burnet, TX",48053,0,5875,0,0,0,5996,0,0,0,6239,0,0,0,6175,0,0,0,6417,0,0,0,6625,0,0,0,6786,0,0,0,6903,0,0,0,7189,0,0,0,7325,0,0
"Caldwell, TX",48055,0,5863,0,0,0,5977,0,0,0,6059,0,0,0,6200,0,0,0,6245,0,0,0,6405,0,0,0,6321,0,0,0,6284,0,0,0,6359,0,0,0,7044,0,0
"Calhoun, TX",48057,0,4414,0,0,0,4453,0,0,0,4324,0,0,0,4242,0,0,0,4124,0,0,0,4252,0,0,0,4298,0,0,0,4260,0,0,0,4326,0,0,0,4338,0,0
"Callahan, TX",48059,0,3041,0,0,0,3022,0,0,0,2994,0,0,0,2978,0,0,0,2886,0,0,0,2798,0,0,0,2779,0,0,0,2679,0,0,0,2700,0,0,0,2658,0,0
"Cameron, TX",48061,0,82022,0,0,0,81936,0,0,0,82139,0,0,0,82648,0,0,0,83738,0,0,0,86438,0,0,0,92073,0,0,0,94369,0,0,0,97013,0,0,0,96511,0,0
"Camp, TX",48063,0,2100,0,0,0,2115,0,0,0,2083,0,0,0,2187,0,0,0,2236,0,0,0,2197,0,0,0,2333,0,0,0,2404,0,0,0,2427,0,0,0,2461,0,0
"Carson, TX",48065,0,1443,0,0,0,1395,0,0,0,1414,0,0,0,1361,0,0,0,1277,0,0,0,1264,0,0,0,1180,0,0,0,1234,0,0,0,1253,0,0,0,1334,0,0
"Cass, TX",48067,0,6357,0,0,0,6330,0,0,0,6194,0,0,0,6089,0,0,0,6001,0,0,0,6037,0,0,0,5893,0,0,0,5776,0,0,0,5691,0,0,0,5649,0,0
"Castro, TX",48069,0,2218,0,0,0,2164,0,0,0,2110,0,0,0,2040,0,0,0,1926,0,0,0,1911,0,0,0,1716,0,0,0,1753,0,0,0,1697,0,0,0,1707,0,0
"Chambers, TX",48071,0,4796,0,0,0,4914,0,0,0,5065,0,0,0,5091,0,0,0,5240,0,0,0,5322,0,0,0,5653,0,0,0,5932,0,0,0,6178,0,0,0,6235,0,0
"Cherokee, TX",48073,0,7819,0,0,0,7887,0,0,0,7902,0,0,0,7842,0,0,0,7878,0,0,0,7982,0,0,0,8229,0,0,0,8300,0,0,0,8292,0,0,0,10189,0,0
"Childress, TX",48075,0,1287,0,0,0,1280,0,0,0,1232,0,0,0,1194,0,0,0,1217,0,0,0,1199,0,0,0,1151,0,0,0,1115,0,0,0,1199,0,0,0,1172,0,0
"Clay, TX",48077,0,2039,0,0,0,2060,0,0,0,2032,0,0,0,2037,0,0,0,2032,0,0,0,2030,0,0,0,2003,0,0,0,1976,0,0,0,1905,0,0,0,1902,0,0
"Cochran, TX",48079,0,1232,0,0,0,1208,0,0,0,1143,0,0,0,1029,0,0,0,971,0,0,0,942,0,0,0,894,0,0,0,905,0,0,0,878,0,0,0,1366,0,0
"Coke, TX",48081,0,766,0,0,0,832,0,0,0,724,0,0,0,846,0,0,0,823,0,0,0,835,0,0,0,801,0,0,0,803,0,0,0,813,0,0,0,817,0,0
"Coleman, TX",48083,0,1870,0,0,0,1811,0,0,0,1746,0,0,0,1657,0,0,0,1631,0,0,0,1594,0,0,0,1601,0,0,0,1590,0,0,0,1595,0,0,0,1528,0,0
"Collin, TX",48085,0,71588,0,0,0,76725,0,0,0,80634,0,0,0,85018,0,0,0,91203,0,0,0,98833,0,0,0,113652,0,0,0,121257,0,0,0,130775,0,0,0,139456,0,0
"Collingsworth, TX",48087,0,808,0,0,0,804,0,0,0,758,0,0,0,749,0,0,0,711,0,0,0,702,0,0,0,680,0,0,0,669,0,0,0,653,0,0,0,633,0,0
"Colorado, TX",48089,0,3770,0,0,0,3740,0,0,0,3823,0,0,0,3796,0,0,0,3769,0,0,0,3765,0,0,0,3728,0,0,0,3578,0,0,0,3544,0,0,0,3464,0,0
"Comal, TX",48091,0,14997,0,0,0,15584,0,0,0,16135,0,0,0,16460,0,0,0,16685,0,0,0,17091,0,0,0,18437,0,0,0,19297,0,0,0,20580,0,0,0,21448,0,0
"Comanche, TX",48093,0,2511,0,0,0,2522,0,0,0,2545,0,0,0,2492,0,0,0,2494,0,0,0,2478,0,0,0,2379,0,0,0,2398,0,0,0,2355,0,0,0,2359,0,0
"Concho, TX",48095,0,581,0,0,0,562,0,0,0,539,0,0,0,505,0,0,0,488,0,0,0,473,0,0,0,467,0,0,0,452,0,0,0,435,0,0,0,148,0,0
"Cooke, TX",48097,0,6007,0,0,0,5977,0,0,0,6078,0,0,0,6042,0,0,0,6145,0,0,0,6533,0,0,0,6597,0,0,0,6677,0,0,0,6705,0,0,0,6603,0,0
"Coryell, TX",48099,0,10739,0,0,0,10600,0,0,0,10430,0,0,0,10584,0,0,0,10503,0,0,0,10658,0,0,0,10747,0,0,0,10689,0,0,0,10774,0,0,0,10911,0,0
"Cottle, TX",48101,0,407,0,0,0,384,0,0,0,389,0,0,0,338,0,0,0,324,0,0,0,301,0,0,0,266,0,0,0,245,0,0,0,230,0,0,0,263,0,0
"Crane, TX",48103,0,1197,0,0,0,1168,0,0,0,1101,0,0,0,1066,0,0,0,1017,0,0,0,988,0,0,0,1008,0,0,0,958,0,0,0,915,0,0,0,962,0,0
"Crockett, TX",48105,0,1003,0,0,0,1011,0,0,0,977,0,0,0,912,0,0,0,835,0,0,0,855,0,0,0,825,0,0,0,808,0,0,0,766,0,0,0,773,0,0
"Crosby, TX",48107,0,1727,0,0,0,1711,0,0,0,1620,0,0,0,1587,0,0,0,1593,0,0,0,1548,0,0,0,1412,0,0,0,1400,0,0,0,1397,0,0,0,1313,0,0
"Culberson, TX",48109,0,816,0,0,0,781,0,0,0,795,0,0,0,748,0,0,0,698,0,0,0,701,0,0,0,665,0,0,0,622,0,0,0,616,0,0,0,578,0,0
"Dallam, TX",48111,0,1779,0,0,0,1739,0,0,0,1754,0,0,0,1728,0,0,0,1703,0,0,0,1674,0,0,0,1771,0,0,0,1773,0,0,0,1737,0,0,0,1726,0,0
"Dallas, TX",48113,0,374072,0,0,0,382809,0,0,0,390801,0,0,0,398926,0,0,0,410063,0,0,0,421503,0,0,0,431519,0,0,0,433653,0,0,0,442484,0,0,0,442998,0,0
"Dawson, TX",48115,0,3220,0,0,0,3237,0,0,0,3219,0,0,0,3114,0,0,0,3009,0,0,0,2849,0,0,0,2686,0,0,0,2622,0,0,0,2631,0,0,0,2585,0,0
"Deaf Smith, TX",48117,0,4657,0,0,0,4572,0,0,0,4441,0,0,0,4290,0,0,0,4174,0,0,0,4228,0,0,0,4103,0,0,0,4219,0,0,0,4272,0,0,0,4289,0,0
"Delta, TX",48119,0,1219,0,0,0,1185,0,0,0,1198,0,0,0,1232,0,0,0,1199,0,0,0,1226,0,0,0,1156,0,0,0,1103,0,0,0,1088,0,0,0,895,0,0
"Denton, TX",48121,0,57003,0,0,0,60308,0,0,0,63690,0,0,0,67027,0,0,0,70495,0,0,0,74576,0,0,0,82405,0,0,0,86876,0,0,0,92825,0,0,0,100954,0,0
"DeWitt, TX",48123,0,4709,0,0,0,4699,0,0,0,4664,0,0,0,4606,0,0,0,4548,0,0,0,4539,0,0,0,4520,0,0,0,4551,0,0,0,4510,0,0,0,4458,0,0
"Dickens, TX",48125,0,543,0,0,0,509,0,0,0,462,0,0,0,431,0,0,0,423,0,0,0,435,0,0,0,437,0,0,0,417,0,0,0,401,0,0,0,404,0,0
"Dimmit, TX",48127,0,2730,0,0,0,2690,0,0,0,2618,0,0,0,2532,0,0,0,2460,0,0,0,2487,0,0,0,2485,0,0,0,2416,0,0,0,2446,0,0,0,2467,0,0
"Donley, TX",48129,0,683,0,0,0,722,0,0,0,687,0,0,0,698,0,0,0,667,0,0,0,681,0,0,0,725,0,0,0,677,0,0,0,703,0,0,0,676,0,0
"Duval, TX",48131,0,3320,0,0,0,3285,0,0,0,3264,0,0,0,3225,0,0,0,3166,0,0,0,3124,0,0,0,2997,0,0,0,2939,0,0,0,2831,0,0,0,2764,0,0
"Eastland, TX",48133,0,3496,0,0,0,3311,0,0,0,3294,0,0,0,3253,0,0,0,3191,0,0,0,3116,0,0,0,3116,0,0,0,3146,0,0,0,3108,0,0,0,3126,0,0
"Ector, TX",48135,0,28709,0,0,0,28570,0,0,0,28389,0,0,0,27294,0,0,0,26831,0,0,0,26996,0,0,0,26227,0,0,0,26327,0,0,0,26228,0,0,0,26629,0,0
"Edwards, TX",48137,0,841,0,0,0,889,0,0,0,820,0,0,0,795,0,0,0,758,0,0,0,727,0,0,0,698,0,0,0,694,0,0,0,662,0,0,0,654,0,0
"Ellis, TX",48139,0,21579,0,0,0,22509,0,0,0,23315,0,0,0,24092,0,0,0,24825,0,0,0,25591,0,0,0,27169,0,0,0,27802,0,0,0,28781,0,0,0,31353,0,0
"El Paso, TX",48141,0,151797,0,0,0,152895,0,0,0,153480,0,0,0,154717,0,0,0,156466,0,0,0,159918,0,0,0,165460,0,0,0,167885,0,0,0,171222,0,0,0,172131,0,0
"Erath, TX",48143,0,5565,0,0,0,5609,0,0,0,5602,0,0,0,5553,0,0,0,5425,0,0,0,5486,0,0,0,5610,0,0,0,5526,0,0,0,5599,0,0,0,5712,0,0
"Falls, TX",48145,0,3239,0,0,0,3242,0,0,0,3209,0,0,0,3170,0,0,0,3174,0,0,0,3512,0,0,0,3274,0,0,0,3237,0,0,0,3192,0,0,0,3085,0,0
"Fannin, TX",48147,0,5135,0,0,0,5239,0,0,0,5252,0,0,0,5255,0,0,0,5303,0,0,0,5284,0,0,0,5328,0,0,0,5443,0,0,0,5417,0,0,0,5622,0,0
"Fayette, TX",48149,0,3755,0,0,0,3745,0,0,0,3731,0,0,0,3688,0,0,0,3663,0,0,0,3710,0,0,0,3713,0,0,0,3701,0,0,0,3706,0,0,0,3759,0,0
"Fisher, TX",48151,0,772,0,0,0,767,0,0,0,729,0,0,0,747,0,0,0,726,0,0,0,712,0,0,0,686,0,0,0,694,0,0,0,694,0,0,0,652,0,0
"Floyd, TX",48153,0,2089,0,0,0,2049,0,0,0,1963,0,0,0,1846,0,0,0,1828,0,0,0,1772,0,0,0,1700,0,0,0,1674,0,0,0,1598,0,0,0,1535,0,0
"Foard, TX",48155,0,388,0,0,0,367,0,0,0,347,0,0,0,339,0,0,0,337,0,0,0,320,0,0,0,299,0,0,0,280,0,0,0,284,0,0,0,275,0,0
"Fort Bend, TX",48157,0,65852,0,0,0,68768,0,0,0,70875,0,0,0,72962,0,0,0,74585,0,0,0,77859,0,0,0,84521,0,0,0,87018,0,0,0,91559,0,0,0,144683,0,0
"Franklin, TX",48159,0,1489,0,0,0,1546,0,0,0,1544,0,0,0,1540,0,0,0,1454,0,0,0,1474,0,0,0,1458,0,0,0,1517,0,0,0,1541,0,0,0,1584,0,0
"Freestone, TX",48161,0,3166,0,0,0,3190,0,0,0,3144,0,0,0,3131,0,0,0,3184,0,0,0,3175,0,0,0,3359,0,0,0,3445,0,0,0,3580,0,0,0,3651,0,0
"Frio, TX",48163,0,3388,0,0,0,3410,0,0,0,3336,0,0,0,3260,0,0,0,3151,0,0,0,3178,0,0,0,3135,0,0,0,3177,0,0,0,3165,0,0,0,2352,0,0
"Gaines, TX",48165,0,3248,0,0,0,3311,0,0,0,3281,0,0,0,3147,0,0,0,2984,0,0,0,2966,0,0,0,2921,0,0,0,2903,0,0,0,2998,0,0,0,2972,0,0
"Galveston, TX",48167,0,64665,0,0,0,65240,0,0,0,65219,0,0,0,65478,0,0,0,66294,0,0,0,67744,0,0,0,70329,0,0,0,71866,0,0,0,73919,0,0,0,74228,0,0
"Garza, TX",48169,0,1195,0,0,0,1146,0,0,0,1174,0,0,0,1125,0,0,0,1192,0,0,0,1186,0,0,0,1157,0,0,0,1133,0,0,0,1092,0,0,0,1045,0,0
"Gillespie, TX",48171,0,3204,0,0,0,3241,0,0,0,3241,0,0,0,3157,0,0,0,3198,0,0,0,3291,0,0,0,3369,0,0,0,3445,0,0,0,3440,0,0,0,3397,0,0
"Glasscock, TX",48173,0,432,0,0,0,415,0,0,0,399,0,0,0,355,0,0,0,345,0,0,0,334,0,0,0,287,0,0,0,314,0,0,0,285,0,0,0,289,0,0
"Goliad, TX",48175,0,1375,0,0,0,1402,0,0,0,1407,0,0,0,1427,0,0,0,1401,0,0,0,1379,0,0,0,1338,0,0,0,1320,0,0,0,1305,0,0,0,1332,0,0
"Gonzales, TX",48177,0,3929,0,0,0,3930,0,0,0,3846,0,0,0,3857,0,0,0,3897,0,0,0,3909,0,0,0,3879,0,0,0,3830,0,0,0,3766,0,0,0,3782,0,0
